,Title,Rating,Price,link,Company,Condensor Coil,Wi-Fi,Noise_Level,Power_Consumption,TON_value,split
421,Lloyd 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,4.3,39890.0,https://rukminim1.flixcart.com/image/312/312/kn4xhu80/air-conditioner-new/s/r/n/ls18i35wshd-split-lloyd-inverter-original-imagfw5bjcwqfexw.jpeg?q=70,Lloyd, Copper, No,52.0,1748.0,1.0,1
422,Blue Star 1.5 Ton 5 Star Window Inverter AC  - White,4.3,37869.0,https://rukminim1.flixcart.com/image/312/312/kfyasnk0/air-conditioner-new/b/t/h/5w18gbtilv-1-5-window-blue-star-inverter-original-imafwatvg2bh3fbt.jpeg?q=70,Blue, Copper, Yes,40.0,1650.0,1.0,0
423,CARRIER 1.5 Ton 3 Star Split AC with PM 2.5 Filter  - White,4.3,31990.0,https://rukminim1.flixcart.com/image/312/312/ka73y4w0/air-conditioner-new/b/v/k/12k-3star-ester-neo-splt-ac-1-split-fixed-speed-carrier-original-imafrtmdxautvnbg.jpeg?q=70,CARRIER, Copper, No,51.0,1475.0,1.0,1
424,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,44.0,1475.0,1.0,1
425,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
426,"Hitachi 1.5 Ton 5 Star Split Inverter AC  - White, Gold",4.2,41999.0,https://rukminim1.flixcart.com/image/312/312/juk4gi80/air-conditioner-new/p/p/q/rsog518hcea-1-5-split-fixed-speed-hitachi-original-imaffnhxtrt6zygn.jpeg?q=70,Hitachi, Copper, No,40.0,972.0,1.0,1
427,LG 1.5 Ton Split Inverter AC  - White,4.2,44999.0,https://rukminim1.flixcart.com/image/312/312/kqpj4i80/air-conditioner-new/c/1/z/ms-q18rnza-split-inverter-lg-original-imag4ny2qzyv3hg2.jpeg?q=70,LG, Copper, No,40.0,1449.0,1.0,1
428,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
429,Blue Star 2 Ton 2 Star Window AC  - White,4.0,33490.0,https://rukminim1.flixcart.com/image/312/312/k5lcvbk0/air-conditioner-new/e/6/7/2w24ld-2-window-fixed-speed-blue-star-original-imafz8uxv79bntjg.jpeg?q=70,Blue, Copper, No,58.0,1610.0,2.0,0
430,"Haier 1 Ton 3 Star Split Inverter AC  - White, Brown",4.6,40569.0,https://rukminim1.flixcart.com/image/312/312/k8j3gcw0/air-conditioner-new/2/h/c/hsu19p-jw3b-inv-1-5-split-inverter-haier-original-imafqgsgmvjsyuug.jpeg?q=70,Haier, Copper, No,40.0,1200.0,1.0,1
431,LG 1 Ton 4 Star Split Dual Inverter AC  - White,4.6,41990.0,https://rukminim1.flixcart.com/image/312/312/k7f34i80/air-conditioner-new/z/9/q/ls-q12hnya-1-split-dual-inverter-lg-original-imafpnnxmjatszxz.jpeg?q=70,LG, Copper, No,21.0,649.0,1.0,1
432,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
433,Voltas 2 in 1 Convertible Cooling 1.6 Ton 3 Star Split Inverter AC  - White,4.3,34990.0,https://rukminim1.flixcart.com/image/312/312/kmkxbww0/air-conditioner-new/a/c/w/4512964-cu-193v-adj-4552908-eu-193v-adj-split-voltas-inverter-original-imagfgmfsnhzp4zy.jpeg?q=70,Voltas, Copper, No,46.0,1880.0,2.0,1
434,Daikin 1.5 Ton 3 Star Split AC with PM 2.5 Filter  - White,4.3,35299.0,https://rukminim1.flixcart.com/image/312/312/k5wse4w0/air-conditioner-new/g/c/2/ftl50tv16u1-u2-v2-v3-dtl50tv16u1-u2-v2-v3-rl50tv16u1-u2-v2-v3-1-original-imafz44xf9ymbkkc.jpeg?q=70,Daikin, Copper, No,51.0,717.0,1.0,1
435,Blue Star 1 Ton 3 Star Split Inverter AC  - White,4.5,33050.0,https://rukminim1.flixcart.com/image/312/312/k98tdow0/air-conditioner-new/h/m/h/ic312ybtu-1-split-inverter-blue-star-original-imafr3f8u8bfegq2.jpeg?q=70,Blue, Copper, No,38.0,717.0,1.0,1
436,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
437,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.4,41990.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/v/y/4/ar18ay5zaus-split-samsung-inverter-original-imagf7qnzshk9zrd.jpeg?q=70,SAMSUNG, Copper, No,55.0,685.0,1.0,1
438,Hitachi 1.5 Ton 5 Star Window AC  - White,4.2,31990.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/g/4/e/raw518kudz1-mps-1-5-window-hitachi-fixed-speed-original-imafu44dgw6evddz.jpeg?q=70,Hitachi, Copper, No,45.0,743.0,1.0,0
439,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,50.0,1195.0,1.0,1
440,Blue Star 1 Ton 3 Star Split AC  - White,4.4,32490.0,https://rukminim1.flixcart.com/image/312/312/k98tdow0/air-conditioner-new/a/b/e/fs312ybtu-1-split-fixed-speed-blue-star-original-imafr3f84m2zwxyt.jpeg?q=70,Blue, Copper, No,38.0,741.0,1.0,1
441,Nokia 4 in 1 Convertible Cooling 1.5 Ton 5 Star Split Triple Inverter Smart AC with Wi-fi Connect  - W...,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/ks6ef0w0/air-conditioner-new/l/c/x/nokia155siasmi-split-triple-inverter-nokia-original-imag5sxgpftmhnnt.jpeg?q=70,Nokia, Copper, No,38.0,847.0,4.0,1
442,Daikin 1 Ton Split Inverter AC  - White,4.2,36999.0,https://rukminim1.flixcart.com/image/312/312/kljrvrk0/air-conditioner-new/x/e/z/ftkm35tv16wc-5-1-0-ton-i-u-1-split-daikin-inverter-original-imagynhzfd6yggbg.jpeg?q=70,Daikin, Copper, Yes,52.0,1748.0,1.0,1
443,SAMSUNG 1.5 Ton 4 Star Split Inverter AC  - White,4.3,35999.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/i/o/q/ar18ay4yatz-split-samsung-inverter-original-imagf7qnrsbvf4nb.jpeg?q=70,SAMSUNG, Copper, No,52.0,1748.0,1.0,1
444,LG 1.5 Ton Split Dual Inverter AC  - White,4.2,39599.0,https://rukminim1.flixcart.com/image/312/312/khcb7gw0-0/air-conditioner-new/9/6/i/lsnq18swya-1-5-split-dual-inverter-lg-original-imafxdfzcgp8grj8.jpeg?q=70,LG, Copper, No,45.0,1676.0,1.0,1
445,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,52.0,1150.0,1.0,1
446,LG 1.5 Ton 5 Star Split Dual Inverter AC with Wi-fi Connect  - White,4.4,55000.0,https://rukminim1.flixcart.com/image/312/312/kkbh8cw0/air-conditioner-new/z/g/y/ms-q18apze-split-dual-inverter-lg-original-imafzzvghqkgbnsy.jpeg?q=70,LG, Copper, No,31.0,818.0,1.0,1
447,Daikin 1 Ton 4 Star Split Inverter AC  - White,4.2,38000.0,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/air-conditioner-new/x/w/a/mtkl50tv16v-rkl50tv16v-c-split-inverter-daikin-original-imagy6kh7sp8mhqh.jpeg?q=70,Daikin, Copper, Yes,26.0,1110.0,1.0,1
448,Blue Star 2 Ton 3 Star Window AC  - White,4.2,36690.0,https://rukminim1.flixcart.com/image/312/312/k5lcvbk0/air-conditioner-new/a/c/g/3w24gbt-2-window-fixed-speed-blue-star-original-imafz8hegqdfkzgy.jpeg?q=70,Blue, Copper, No,51.0,2108.0,2.0,0
449,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
450,Micromax 1 Ton 3 Star Split AC  - White,4.3,27499.0,https://rukminim1.flixcart.com/image/312/312/kfsl18w0/air-conditioner-new/h/z/x/acs12c3t3qs6wh-mps-1-split-micromax-fixed-speed-original-imafw5vhhqnt7tfx.jpeg?q=70,Micromax, Copper, No,40.0,723.0,1.0,1
451,MarQ By Flipkart 2 Ton 3 Star Split Inverter AC  - White,4.1,35490.0,https://rukminim1.flixcart.com/image/312/312/kqe3low0/air-conditioner-new/g/t/o/fkac203siaa-split-inverter-marq-by-flipkart-original-imag4eykd7gr7hsf.jpeg?q=70,MarQ, Copper, No,44.0,2050.0,2.0,1
452,LG 1 Ton 3 Star Split Dual Inverter AC  - White,4.4,33990.0,https://rukminim1.flixcart.com/image/312/312/k6mibgw0/air-conditioner-new/q/2/g/ls-q18ynya-1-5-split-dual-inverter-lg-original-imafpfgwzfshgctw.jpeg?q=70,LG, Copper, No,21.0,680.0,1.0,1
453,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
454,"Croma 1.5 Ton 3 Star Split Inverter AC  - White, Grey",4.2,32990.0,https://rukminim1.flixcart.com/image/312/312/ksyz8280/air-conditioner-new/a/x/g/crac7557-split-inverter-croma-original-imag6f8cmnrjucbr.jpeg?q=70,Croma, Copper, No,41.0,300.0,1.0,1
455,LG 1 Ton 3 Star Split Dual Inverter AC  - White,4.2,37990.0,https://rukminim1.flixcart.com/image/312/312/k0bbb0w0/air-conditioner-new/8/e/c/ls-h12vnxd-1-split-dual-inverter-lg-original-imafk57haz3tnemv.jpeg?q=70,LG, Copper, No,22.0,1140.0,1.0,1
456,Daikin 1 Ton Split Inverter AC  - White,4.2,37890.0,https://rukminim1.flixcart.com/image/312/312/km6mxe80/air-conditioner-new/n/1/5/ftht35tv16-1-split-daikin-inverter-original-imagf59phv7xaydv.jpeg?q=70,Daikin, Copper, No,44.0,634.0,1.0,1
457,Panasonic 1.5 Ton 3 Star Split Inverter AC  - White,4.4,41500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/y/c/a/cs-cu-ru18vkytw-inverter-r32-mps-1-5-split-panasonic-inverter-original-imafu44d6cqfm7q6.jpeg?q=70,Panasonic, Copper, No,44.0,634.0,1.0,1
458,CARRIER 1.5 Ton 3 Star Split AC with PM 2.5 Filter  - White,4.3,30990.0,https://rukminim1.flixcart.com/image/312/312/jw0zr0w0/air-conditioner-new/v/m/q/24k-3-star-fixed-speed-r32-odu-f005-24k-3-star-ester-neo-f005-2-original-imafesjfqufp765p.jpeg?q=70,CARRIER, Copper, No,48.0,1458.0,1.0,1
459,CARRIER 2 Ton 3 Star Window AC  - White,3.7,36000.0,https://rukminim1.flixcart.com/image/312/312/k83dlzk0/air-conditioner-new/j/z/q/24k-estrella-neo-3-star-window-1-5-window-fixed-speed-carrier-original-imafq6u4cymyxhc5.jpeg?q=70,CARRIER, Copper, No,44.0,1458.0,2.0,0
460,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,55.0,1925.0,1.0,1
461,Blue Star 1 Ton 5 Star Split Inverter AC  - White,4.2,36990.0,https://rukminim1.flixcart.com/image/312/312/km3s1ow0/air-conditioner-new/p/2/z/ic312ebtu-split-blue-star-inverter-original-imagf2zpawvzdyxh.jpeg?q=70,Blue, Copper, No,54.0,1150.0,1.0,1
462,Lloyd 1.5 Ton 3 Star Split Inverter AC  - White,4.0,38298.0,https://rukminim1.flixcart.com/image/312/312/kn4xhu80/air-conditioner-new/7/9/j/ls18h36wrel-split-lloyd-inverter-original-imagfw5bxfavbatr.jpeg?q=70,Lloyd, Copper, No,62.0,1021.0,1.0,1
463,Croma 1.5 Ton 3 Star Split AC  - White,3.6,31890.0,https://rukminim1.flixcart.com/image/312/312/kb89ea80/air-conditioner-new/7/e/u/crac7722-1-5-split-croma-fixed-speed-original-imafsmc7hkgwsy7m.jpeg?q=70,Croma, Copper, No,40.0,1021.0,1.0,1
464,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,52.0,1420.0,1.0,1
465,Blue Star 1 Ton 3 Star Split AC  - White,4.3,29490.0,https://rukminim1.flixcart.com/image/312/312/km3s1ow0/air-conditioner-new/n/m/k/fs312ebtu-split-blue-star-fixed-speed-original-imagf2zpzhmvdxgh.jpeg?q=70,Blue, Copper, No,42.0,1075.0,1.0,1
466,Blue Star 1 Ton 3 Star Split AC  - White,4.3,29490.0,https://rukminim1.flixcart.com/image/312/312/km3s1ow0/air-conditioner-new/n/m/k/fs312ebtu-split-blue-star-fixed-speed-original-imagf2zpzhmvdxgh.jpeg?q=70,Blue, Copper, No,62.0,739.0,1.0,1
467,White Westing House 1 Ton 3 Star Split Inverter AC  - White,4.1,33999.0,https://rukminim1.flixcart.com/image/312/312/k9d3p8w0/air-conditioner-new/y/e/a/wwh123ina-1-split-inverter-white-westing-house-original-imafr6fubhjvn5be.jpeg?q=70,White, Copper, No,43.0,1210.0,1.0,1
468,Whirlpool 1.5 Ton 5 Star Split Inverter AC  - White,4.1,39949.0,https://rukminim1.flixcart.com/image/312/312/k8ndrww0/air-conditioner-new/s/h/f/sai18k30sc0-1-5-split-inverter-whirlpool-original-imafqm2xhyjj6juq.jpeg?q=70,Whirlpool, Copper, No,35.0,920.0,1.0,1
469,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
470,Godrej 1 Ton 3 Star Split Inverter AC  - White,4.3,27990.0,https://rukminim1.flixcart.com/image/312/312/ju79hu80/air-conditioner-new/s/m/c/ac-1t-gic-12ftc3-wsa-split-3s-1-split-godrej-inverter-original-imaffdtzdfryu7gz.jpeg?q=70,Godrej, Copper, No,43.0,960.0,1.0,1
471,Blue Star 2 Ton Split AC  - White,4.2,47699.0,https://rukminim1.flixcart.com/image/312/312/kqpj4i80/air-conditioner-new/k/v/y/fs324ybtu-2-split-fixed-speed-blue-star-original-imag4nzmmcfwgpm3.jpeg?q=70,Blue, Copper, No,43.0,1040.0,2.0,1
472,Blue Star 2 Ton Split AC  - White,4.2,47699.0,https://rukminim1.flixcart.com/image/312/312/kqpj4i80/air-conditioner-new/k/v/y/fs324ybtu-2-split-fixed-speed-blue-star-original-imag4nzmmcfwgpm3.jpeg?q=70,Blue, Copper, No,52.0,1465.0,2.0,1
473,Whirlpool 4 in 1 Convertible Cooling 1.5 Ton 3 Star Split Inverter AC  - White,4.1,33490.0,https://rukminim1.flixcart.com/image/312/312/klgx0280/air-conditioner-new/l/d/k/1-5t-flexichill-3s-copr-inv-split-whirlpool-inverter-original-imagyhgyacprtxvz.jpeg?q=70,Whirlpool, Copper, No,45.0,1029.0,4.0,1
474,Blue Star 2 Ton 3 Star Split Inverter AC  - White,4.3,54990.0,https://rukminim1.flixcart.com/image/312/312/k2jbyq80/air-conditioner-new/a/d/v/ic326yatu-2-split-inverter-blue-star-original-imafhuvg5qvjngyy.jpeg?q=70,Blue, Copper, No,43.0,2620.0,2.0,1
475,Panasonic 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,4.3,32529.0,https://rukminim1.flixcart.com/image/312/312/kn0n6a80/air-conditioner-new/s/t/v/cs-kn18wky-split-panasonic-inverter-original-imagfsrzrkzyw2tr.jpeg?q=70,Panasonic, Copper, Yes,42.0,1450.0,1.0,1
476,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
477,Blue Star 1.5 Ton 3 Star Window AC  - White,4.4,28900.0,https://rukminim1.flixcart.com/image/312/312/ji4vmvk0/air-conditioner-new/y/u/6/3w18ld-1-5-window-blue-star-original-imaf6yy3paahzztm.jpeg?q=70,Blue, Copper, No,59.0,1730.0,1.0,0
478,Haier 1.5 Ton 3 Star Split Inverter AC  - White,4.2,36569.0,https://rukminim1.flixcart.com/image/312/312/ka492fk0/air-conditioner-new/2/g/y/hsu18f-fdw3b-inv-1-5-split-inverter-haier-original-imafrrdwpsp5wjwf.jpeg?q=70,Haier, Copper, No,38.0,1780.0,1.0,1
479,IMPEX 1.5 Ton 3 Star Split Inverter AC  - White,4.2,42399.0,https://rukminim1.flixcart.com/image/312/312/jxnksy80/air-conditioner-new/e/3/z/i15ce-1-5-split-inverter-impex-original-imafg2gmsnjypxht.jpeg?q=70,IMPEX, Copper, No,25.0,1840.0,1.0,1
480,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
481,Lloyd 1.5 Ton 3 Star Split AC  - White,4.1,30490.0,https://rukminim1.flixcart.com/image/312/312/k73nlow0/air-conditioner-new/e/d/m/ls18b32abwa-1-5-split-fixed-speed-lloyd-original-imafpfygpxm5ecfh.jpeg?q=70,Lloyd, Copper, No,42.0,1420.0,1.0,1
482,"Godrej 2 Ton 5 Star Split Inverter AC  - White, Black",3.4,50890.0,https://rukminim1.flixcart.com/image/312/312/k687wy80/air-conditioner-new/h/k/z/ac-2t-gic-24etc5-wta-split-5s-2-split-inverter-godrej-original-imafznzrchjjkj5h.jpeg?q=70,Godrej, Copper, No,51.0,1047.0,2.0,1
483,"IMPEX 1 Ton 3 Star Split Inverter AC  - White, Gold",4.2,29589.0,https://rukminim1.flixcart.com/image/312/312/jxnksy80/air-conditioner-new/z/j/z/i10we-1-split-inverter-impex-original-imafg2ghjkhscvnb.jpeg?q=70,IMPEX, Copper, No,21.0,1215.0,1.0,1
484,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
485,"Blue Star 1 Ton 5 Star Split Inverter AC  - White, Brown",4.4,40000.0,https://rukminim1.flixcart.com/image/312/312/ju8oxow0/air-conditioner-new/2/g/p/bi-5cnhw12qatu-bo-5cnhw12qatu-1-split-blue-star-inverter-original-imaffevsmw9bfvah.jpeg?q=70,Blue, Copper, No,46.0,940.0,1.0,1
486,SAMSUNG 1 Ton 3 Star Split Inverter AC  - White,4.3,36500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/w/f/j/ar18nv5hltr-mps-1-5-split-samsung-inverter-original-imafu44dwrz7egmj.jpeg?q=70,SAMSUNG, Copper, No,37.0,1060.0,1.0,1
487,SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White,4.3,40500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/u/p/h/ar18nv3pawk-mps-1-5-split-samsung-inverter-original-imafu44gprmmdbfx.jpeg?q=70,SAMSUNG, Aluminium, No,52.0,1870.0,1.0,1
488,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
489,Daikin 1.8 Ton 3 Star Split Inverter AC  - White,4.2,55344.0,https://rukminim1.flixcart.com/image/312/312/k8ytaq80/air-conditioner-new/f/h/h/ftht60tv16u-1-8-split-inverter-daikin-original-imafqv673f5wu7pp.jpeg?q=70,Daikin, Copper, No,47.0,2000.0,1.0,1
490,Nokia 4 in 1 Convertible Cooling 1.5 Ton 3 Star Split Triple Inverter Smart AC with Wi-fi Connect  - W...,4.2,35990.0,https://rukminim1.flixcart.com/image/312/312/ks6ef0w0/air-conditioner-new/v/h/7/nokia153siasmi-split-triple-inverter-nokia-original-imag5sxgrvwmrkwc.jpeg?q=70,Nokia, Copper, Yes,38.0,1009.0,4.0,1
491,Daikin 1.8 Ton 3 Star Split Inverter AC  - White,4.2,51024.0,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/air-conditioner-new/a/x/w/ftkt60tv16u-split-daikin-inverter-original-imag4bz2tys7zv3r.jpeg?q=70,Daikin, Copper, No,47.0,1202.0,1.0,1
492,Daikin 1.8 Ton Split Inverter AC  - White,4.4,48899.0,https://rukminim1.flixcart.com/image/312/312/km82d8w0/air-conditioner-new/j/u/q/dtkl60tv-1-8-split-daikin-inverter-original-imagf63zjnfxpxea.jpeg?q=70,Daikin, Copper, No,60.0,1520.0,1.0,1
493,CARRIER 1.5 Ton 5 Star Window AC  - White,4.4,29860.0,https://rukminim1.flixcart.com/image/312/312/k7nnrm80/air-conditioner-new/g/z/h/18k-estrella-neo-5-star-window-1-5-window-inverter-carrier-original-imafpuq6bj3uh26a.jpeg?q=70,CARRIER, Copper, No,48.0,1560.0,1.0,0
494,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
495,Blue Star 1 Ton Split Inverter AC  - White + Champagne Gold,3.8,36999.0,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/air-conditioner-new/l/p/m/ic512qbtu-1-split-inverter-blue-star-original-imafzchxugrwjmw2.jpeg?q=70,Blue, Copper, No,52.0,1403.0,1.0,1
496,Daikin 1 Ton 3 Star Split Inverter with PM 2.5 Filter AC with PM 2.5 Filter  - White,4.3,33490.0,https://rukminim1.flixcart.com/image/312/312/knoxnrk0/air-conditioner-new/o/w/3/atkl35tv16wc-split-daikin-inverter-original-imag2b4vhsjh8m7g.jpeg?q=70,Daikin, Copper, No,26.0,1200.0,1.0,1
497,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
498,SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White,4.8,33499.0,https://rukminim1.flixcart.com/image/312/312/kkr72q80/air-conditioner-new/k/y/s/ar12ay4zaus-1-split-inverter-samsung-original-imagyf46qcgnbbxh.jpeg?q=70,SAMSUNG, Copper, No,31.0,835.0,1.0,1
499,"Haier 1.5 Ton 3 Star Split Inverter AC  - White, Brown",4.2,46569.0,https://rukminim1.flixcart.com/image/312/312/k8j3gcw0/air-conditioner-new/2/h/c/hsu19p-jw3b-inv-1-5-split-inverter-haier-original-imafqgsgmvjsyuug.jpeg?q=70,Haier, Copper, No,31.0,835.0,1.0,1
500,"Haier 1.5 Ton 3 Star Split Inverter AC  - White, Brown",4.2,46569.0,https://rukminim1.flixcart.com/image/312/312/k8j3gcw0/air-conditioner-new/2/h/c/hsu19p-jw3b-inv-1-5-split-inverter-haier-original-imafqgsgmvjsyuug.jpeg?q=70,Haier, Copper, No,40.0,1745.0,1.0,1
501,Whirlpool 1.5 Ton 3 Star Split Inverter AC  - White,4.1,39999.0,https://rukminim1.flixcart.com/image/312/312/k8ndrww0/air-conditioner-new/s/h/f/sai18k30sc0-1-5-split-inverter-whirlpool-original-imafqm2xhyjj6juq.jpeg?q=70,Whirlpool, Copper, No,44.0,634.0,1.0,1
502,Blue Star 1 Ton 3 Star Split Inverter AC  - White,4.3,32490.0,https://rukminim1.flixcart.com/image/312/312/km3s1ow0/air-conditioner-new/p/2/z/ic312ebtu-split-blue-star-inverter-original-imagf2zpawvzdyxh.jpeg?q=70,Blue, Copper, No,35.0,669.0,1.0,1
503,Daikin 1.8 Ton 5 Star Split Inverter with PM 0.1 Filter AC  - White,4.2,65990.0,https://rukminim1.flixcart.com/image/312/312/knoxnrk0/air-conditioner-new/0/y/n/jtkj35tv16u-split-daikin-inverter-original-imag2b4vbm564ekg.jpeg?q=70,Daikin, Copper, No,30.0,1665.0,1.0,1
504,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,30.0,1150.0,1.0,1
505,Hitachi 1.5 Ton 3 Star Split Inverter AC  - Gold,4.1,35990.0,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/air-conditioner-new/t/n/u/rsng317heea-split-hitachi-inverter-original-imagfkkspgrjuc29.jpeg?q=70,Hitachi, Copper, No,54.0,1150.0,1.0,1
