title,description,location,features,date,price
asus tuf vg27a 280hz open box totally new,asus tuf vg27a 280hz open box totally new,2021-09-21T05:14:14+0000,"₹ 26,499"
New fancy earphone,Product Name: Fancy EARPHONE Material: ABS Plastic Product Type: Foldable over the head Type: Over The Ear Multipack: 1 Color: Multi Mic: Yes Charging Type: Micro USB Control Button: Yes Sports Earphones: Yes  Best quality extra bass clear sound Sizes:  Free Size Country of Origin: India,2021-09-20T12:08:27+0000,₹ 600
ASUS FX705DY 2 years old with additional 512 SSD And total 16 GB RAM,Laptop cost 60k Additional RAM 3k Additional 515 GB SSD 5K Additional 2 years warranty 9k  TOTAL 77K.  Selling for 45k.  Warranty remaining till Aptil 2022.   Run most of the Games in HD resolution on max settings and most new titles on Full HD on medium settings.   I had used it lightly and the condition is pristine. No damage or wearing and tearing at all so please do not give me ridiculous offers. I will not entertain them.   www croma com/asus-tuf-fx705dy-au027t-ryzen-5-windows-10-home-laptop-8-gb-ram-1-tb-hdd-amd-radeon-rx-560x-+-4-gb-graphics-43-18cm-black-/p/217629  Will be giving away a jute cover and a keyboard cover worth 1k for free.,2021-09-20T11:37:26+0000,"₹ 44,999"
ALL CONFIGURATIONS CORE i5**CORE i7**LAPTOPS**DESKTOPS*AVAILABLE 16999,*We deals in corporate Used Laptops/Desktops A-grade Selected models*  **we have variety of models**brands**configurations**HP*DELL**LENOVO**   **LAPTOPS**  **Core i5 series **1st gen to 6th gen**  **4gb*8gb*16gb**320gb 500gb**1 TB**SSD hard drive**  **Price range**16999 to 24999**   **Many models available in ultra books/touch screen/high-end series**    **DESKTOPS**CPU**TFTs**  ***core i3**core i5**core i7**cpu**xeon work station  **Price range***7999 to 16999**  **Variety for all users/works many models**    Shree Ganpati Infotech Near kanhaiya nagar metro (Ashok vihar) Check facebook page**LAPPY ZONE**,2021-09-16T11:54:00+0000,"₹ 16,999"
Microsoft Surface pro book Broken /Cracked Screen /Display Repair Serv,"We are Pocket Pc Sofwtare Services Based in Bangalore , Richmond road . We are in the business of Retail / commercial IT space since 2008 - please read our Google Reviews . We have have been selling Microsoft Surface Devices since the time its laucned , even before these were offcially launched in india . We have Successfully repaired and restored many surface devices which was accidentally Screen damaged or cracked display .  Outside Bangalore clients need to ship the unit to us after discussing with us over call or what's app   Microsoft Surface pro / pro 2 / pro 3 / pro 4 / pro 2017 / pro 6  Microsoft surface book 1 / Book2  Microsoft Surface Laptop  Microsoft Surface RT  Microsoft Surface go  Microsoft Surface Studio  Microsoft Surface Hub  For Sales / or Service of Surface Devices and accesories please contact  Pocket Pc Software Services  Bangalore  Richmond Road",2021-08-22T22:06:37+0000,"₹ 15,000"
Branded samsung i5 slim laptop available in Quantity,samsung i5 3rd Generation slim Ultrabook Laptop 4GB RAM {EXPANDABLE} 320 GB SATA Hard Dive 24 GB SSD WEBCAM DVD 2GB GRAPHICS CARD WITH BILL AND WARRANTY Available in Quantity,2021-08-26T07:02:15+0000,"₹ 15,999"
Tommy hilfiger laptop bag,"Branded tommy hilfiger laptop bag, never used in mint condition. Brand new.",2021-09-20T10:47:41+0000,"₹ 1,500"
Sell my core 2 duo 4/500gb hdd. Excellent working condition. Only b,Sell my core 2 duo 4/500gb hdd. Excellent working condition. Only battery need to be replace. Otherwise laptop working fine. Interested people contact me,2021-09-20T10:15:42+0000,"₹ 10,000"
Acer Predator Helios 300 laptop in good condition,"Acer predator Helios 300 in good condition. 3.5 yrs old. Specifications: Overclocked i7 7th Gen specifically for gaming laptops 8GB Ram 128gb ssd 1TB Hdd Nvidia GTX 1050Ti  All in good condition, protected using laminations and screen protector since day 1. Recently serviced.  Small dent contact further for queries. It is available with Bill and original box. Low ballers please stay away.",2021-09-20T10:00:30+0000,"₹ 44,999"
Fix price Apple macbook pro i5 3rd gen. 4/500gb hdd. With graphic card,Fix price Apple macbook pro i5 3rd gen. 4/500gb hdd. With graphic card No scratches no dents. Totally new condition not much used. Only original charger available. Geniune buyers contact me. Time passer stay away. Nd don't sent stupid offers.,2021-09-20T09:52:09+0000,"₹ 31,000"
Dell latutude 7310 2 in 1,"Dell latitude 7310 2in1 very less used almost 1 year old box,charger,stylus pen.",2021-09-20T08:32:04+0000,"₹ 98,000"
PLACE DELIVER{4GB+500GB} BRANDED NEW CORE i-5 CPU WITH 1 YEAR WARRANTY,"BRAND NEW BOX PACKED INTEL CORE i-5 CPU WITH 1 YEAR ALL PARTS WARRANTY.  {GRAPHICS & GAMING CPU IN BUDGET}.  WI-FI DEVICE INBUILT.  CPU CONFIGURATION:-  1. H61 SAMSUNG BRANDED MOTHERBOARD.  2. INTEL CORE i-5 3.00GHZ HIGH SPEED  PROCESSOR.  3. 2GB GRAPHIC CARD INBUILT IN MOTHERBOARD.  4. 4GB RAM DDR-3 {SAMSUNG}.  5. 500GB HARD DISK {SEAGATE}.  6. WINDOW 7 ULTIMATE 64 BIT & DRIVER / APPLICATION SOFTWARE INSTALLED.  DO YOU WANT {WINDOW 10 AVAILABLE}.,  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS ON YOUR PLACE {HOME, OFFICE, COMPANY, SHOP, CYBER CAFE, ETC...  SUMIT CHAUHAN  {72919''''63226} CALLING NUMBER.  {88001''''64114} WHATSAPP NUMBER.",2021-09-20T08:30:19+0000,"₹ 10,499"
APNE HISAB SE LIJIYE INTEL CORE i-3 COMPUTER WI-FI WITH 1YEAR WARRANTY,INTEL CORE i-3 COMPUTER WI-FI WITH 1 YEAR WARRANTY BILL CARD ALL PARTS NEW AND BRANDED.  WI-FI DEVICE.  NEW SEALED PACKED 16 INCH L.E.D.  NEW ZREBRONICS KEYBOARD/MOUSE/CABLES.  2GB GRAPHIC MEMORY IN-BUILT HIGH PERFORMANCE.  H-61 MSI BRANDED MOTHERBOARD.  INTEL CORE i-3 3.30GHZ PROCESSOR HIGH SPEED MULTI WORKS.  4GB RAM DDR-3 SAMSUNG BRAND.  500GB HARD DISK SATA SEAGATE BRAND.  ZEBRONICS CABINET+POWER SUPPLY BEST LOOKING.  FREE= WINDOW-10 ULTIMATE & DRIVERS INSTALLED.  CASH ON HOME DELIVERY AVAILABLE ON YOUR PLACE.  CALLING & WHATSAPP NUMBER=88001''''64114 &  72919''''63226.,2021-09-20T08:28:49+0000,"₹ 11,999"
Dell i5 - 2nd Gen Laptop,"Dell Latitude Core i5 2nd Gen -8 GB Laptop (14 inch, Black) Hard Drive Capacity- 500 GB Max Turbo Speed 3.3 GHz Number of Cores- Dual-Core  Working, Good Condition No Bill Only Laptop and Charger",2021-09-21T09:08:37+0000,"₹ 13,599"
Keyboard and Mouse and Gamepad With Type C otg with usb Hub COMBO,"Everything in working condition  Best Combo for tablet pc,laptop,Phone,Tablet  Must buy",2021-09-21T08:23:08+0000,"₹ 1,999"
Macbook pro 1425,Very carefully used Mac 128GB SSD 8 GB RAM RETINA DISPLAY ORIGINAL CHARGER Dentless from all edges. Laminated from day one.  2 issues: 1. Battery is over 2. Speakers have but bursted sound as i played it on 200% volume in VLC.,2021-09-21T08:05:31+0000,"₹ 34,999"
HP laptops,"Make : Hp   Model : 840   Condition : New   Color : Dark&Light Grey    Type : UltraBook    Series : EliteBook   Processor : Core i5 4th Gen   Ram : 4Gb   HardDrive : 320GB   Graphics : 2Gb Graphics   ScreenSize : 14""   BatteryBackup : 2 Hours+    Includes : Commercial WiFi, Bluetooth, HD Webcam, Dual trackpad, Fingerprint Sensor, Backlit Keyboard, Silent CPU, Sorround Sound Speaker, 3.0 USB, Matte Screen, Charger, Bill     Warranty : 3 Months with bill.",2021-09-21T07:46:31+0000,"₹ 25,999"
Dell laptop very good condition,i5/4 gb ram/500 gb hardisk,2021-09-21T07:32:22+0000,"₹ 20,000"
C2D Mix Laptops,"Make : Hp Dell Lenovo Toshiba Acer Etc..   Model : mix   Condition : Refurb old   Color : Mix   Type : Commercial Laptop   Series : Mix   Processor : Core 2 Duo   Ram : 2Gb   HardDrive : 160gb   Graphics : 1gb   ScreenSize : 14""   BatteryBackup : 1hour+   Includes : Commercial WiFi, Bluetooth, HD Webcam, Dual trackpad, Fingerprint Sensor, Backlit Keyboard, Silent CPU, Sorround Sound Speaker, 3.0 USB, Matte Screen, Charger, Bill.   Warranty : 3 Months with bill.",2021-09-21T07:31:32+0000,"₹ 7,999"
IPhone 7plus,In good condition  No scratches or dents on screen  With original parts not repaired No bill and box only contact I'd,2021-09-21T07:25:49+0000,"₹ 17,000"
"Buy Hp i5 Study,  Robust High Performance and Trusted Laptop","Visit - www,lapmall,in for best laptop deals  Buy Hp i5 Study,  Robust High Performance and Trusted Laptop  *Hp Elitebook 8440* *_Specs_*       -  _Cpu_            - Core i5 _Ram_           - 4Gb  _Hdd_            - 320 _Screen_       - 14.1 _Webcam_    - Yes _Warranty_    - 30 Days *Price         -16500  हम सिर्फ लैपटॉप नहीं बेकते, लैपटॉप खरीदने के बाद आपको 6 महीने तक आपको सपोर्ट भी देते हैं  हम देते हैं आपको  सब  से  अच्छे   की  गारंटी   हम देते हैं आपको  सब  से  सस्ते  की  गारंटी   हम देते हैं आपको  सब  दिन  सहयोग  की  गारंटी   हम देते हैं आपको  डायरेक्ट लैपटॉप को रिप्लेसमेंट की गारंटी  बिना किसी इंतजार के ।  हम देते हैं आपको  प्रीमियम प्रोडक्ट की गारंटी  Note - हम आपको जो लैपटॉप बेचते हैं उनको हम अपने पास 7 दिन 24 घंटे पहले अपने पास लगातार टेस्ट करते है। जिससे आपको हम चुनिंदा और बेहतर लैपटॉप दे सकें, जो आपको भविष्य में धोखा न दे  और आप बेफिक्र रह सकें  हम आपको सिर्फ अच्छी कंडीशन( US से Import लैपटॉप) और कम से कम चले हुए लैपटॉप देते हैं,  नाकि वैसे जो लोग E-Waste ( कंपनियों से ख़राब लैपटॉप  किलो के रेट में खरीदे गए ) से खरीद कर रिपेयर करके बेकते हैं  We can deliver all india best quality Laptops  हमारे पास सभी प्रकार के Latest Generation के Laptop Available रहते हैं वो भी सभी बड़ी कम्पनियो के  हमारे सभी लैपटॉप आसानी से अपग्रेड होने वाले हैं , आप इनमे Ram, Hdd, Processor जो चाहे वो बढ़वा सकते हैं  हम कस्टमर से रिश्ते बनाते हैं भरोसे की बुनियाद पर, आपको कभी भी किसी सलाह या सहयोग की आवश्यकता होती है तो हम हमेशा आपके साथ होते है। जिससे आपको कभी भी पुराना लैपटॉप खरीदते वक़्त भय का अनुभव न हो, बल्कि भरोसे और सहयोग का अनुभव हो  Note- हमारे बारे में अधिक जानकारी के लिए आप Google पर search कर सकते हैं "" Lapmall या Rajdhani Technology लिख कर।",2021-09-21T07:09:52+0000,"₹ 16,500"
Computer in working condition for sale,"Assembled pentium R dual core CPU with 2gb RAM...20 inch dell monitor,lenovo keyboard,3  i ball speakers for sale",2021-09-21T06:48:14+0000,"₹ 8,500"
very good condition,HP 15.6 Core i5 3th gen  Ram 4 hardiks 500 gb  No battery No charger,2021-09-21T06:21:54+0000,"₹ 11,000"
Laptop good condition 4gb/1tb Acer,Laptop good condition4gb/1tb Acer,2021-09-21T06:03:32+0000,"₹ 18,500"
BACK TO BACK NEW INTEL CORE i-5 CPU {4GB RAM+500GB} = 1 YEAR WARRANTY.,"NEW INTEL CORE i-5 CPU BOX PACKED WITH 1 YEAR ALL PARTS WARRANTY.  {GAMING, GRAPHIC, SOFTWARE} BEST PLAY.  {-MSI-} H-61 MOTHERBOARD.  INTEL CORE i-5 3.00GHZ PROCESSOR HIGH SPEED & BEST GRAPHICS.  2GB GRAPHICS MEMORY ON BOARD.  4GB RAM DDR-3 {-SAMSUNG-}  500GB HARD DISK SATA {-SEAGATE}.  NEW CABINET & POWER SUPPLY {-ZEBRONICS-}.  WINDOW-10 PRO WITH DRIVERS INSTALLED {-FREE-}.  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS ON YOUR PLACE {ALL OVER DELHI NCR}.  ADDRESS  {J.C COMPUTER}  267-C BLOCK, GANDHI VIHAR, {MUKHERJEE NAGAR, DELHI-110009.  TIMING=10:00A.M TO 8:00P.M  SUMIT CHAUHAN:-  ORDER NOW {88001''''64114} AND {72919''''63226}",2021-09-21T05:56:02+0000,"₹ 10,999"
Microsoft Surface i5/4/256/11'' FHD+IPS Panel/W10 Pro/1 Month Warranty,"Microsoft Surface Pro 1 Intel Core i5-3rd Generation Processor 4gb Ram 256gb SSD 11"" Full HD+IPS Panel Display Windows 10 Professional 1 Month Warranty  Entel Technologies E-1/8  Sector 7 rohini Opp.m2k Cinema Next to Yes Bank Himanshu Mehta",2021-09-21T05:56:01+0000,"₹ 23,500"
KAB LOGE BRANDED NEW CORE2DUO COMPUTER {4GB RAM+500GB}=1 YEAR WARRANTY,"BRANDED NEW CORE2DUO COMPUTER WITH 1 YEAR WARRANTY ALL PARTS BILL CARD.  NEW BOX PACKED 16INCH L.E.D.  NEW ZEBRONICS KEYBOARD & MOUSE,CABLES.  G41 ASUS BRANDED MOTHERBOARD.  BRANDED INTEL CORE2DUO 3.00GHZ HIGH SPEED PROCESSOR LATEST GRAPHICS.  BRANDED 2GB GRAPHIC CARD INBUILT.  BRANDED INTEL BRANDED FAN.  BRANDED 4GB RAM DDR3 SAMSUNG.  BRANDED 500GB HARD DISK SATA SEAGATE.  BRANDED NEW ZEBRONICS CABINET+ POWER SUPPLY.  WINDOW 7, 10 ULTIMATE 64BIT INSTALLED.  ALL APPLICATION SOFTWARE INSTALLED FREE.  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS {ALL OVER DELHI NCR}.  MORE DETAIL'S:- WHATSAPP NUMBER 88001''''64114..  CALL NOW=72919''''63226 SUMIT CHAUHAN.",2021-09-21T05:55:10+0000,"₹ 9,999"
SELL START NEW INTEL CORE i-3 CPU WITH 1 YEAR WARRANTY {4GB +500GB},"BRAND NEW BOX PACKED INTEL CORE i-3 CPU WITH 1 YEAR ALL PARTS WARRANTY.  {GRAPHICS & GAMING CPU IN BUDGET}.  WI-FI DEVICE INBUILT.  CPU CONFIGURATION:-  1. H61 MSI BRANDED MOTHERBOARD.  2. INTEL CORE i-3 3.30GHZ HIGH SPEED  PROCESSOR.  3. 2GB GRAPHIC MEMORY INBUILT IN MOTHERBOARD.  4. 4GB RAM DDR-3 {SAMSUNG}.  5. 500GB HARD DISK {SEAGATE}.  6. WINDOW 7 ULTIMATE 64 BIT & DRIVER / APPLICATION SOFTWARE INSTALLED.  DO YOU WANT {WINDOW 10 AVAILABLE}.,  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS ON YOUR PLACE {HOME, OFFICE, COMPANY, SHOP, CYBER CAFE, ETC...  SUMIT CHAUHAN  {72919''''63226} CALLING NUMBER.  {88001''''64114} WHATSAAP NUMBER.",2021-09-10T04:36:13+0000,"₹ 8,999"
{4GB RAM+320GB HDD+16INCH LED+CPU} NEW CORE2DUO COMPUTER=1 Yr WARRANTY,"BRANDED NEW CORE2DUO COMPUTER WITH 1 YEAR WARRANTY ALL PARTS BILL CARD.  NEW BOX PACKED 16INCH L.E.D. MONITOR.  NEW ZEBRONICS KEYBOARD & MOUSE,CABLES.  G41 ASUS BRANDED MOTHERBOARD.  BRANDED INTEL CORE2DUO 3.00GHZ HIGH SPEED PROCESSOR LATEST GRAPHICS.  BRANDED 2GB GRAPHIC MEMORY INBUILT.  BRANDED INTEL BRANDED FAN.  BRANDED 4GB RAM DDR3 SAMSUNG.  BRANDED 320GB HARD DISK SATA SEAGATE.  BRANDED NEW ZEBRONICS CABINET+ POWER SUPPLY.  WINDOW 7, 10 ULTIMATE 64BIT INSTALLED.  ALL APPLICATION SOFTWARE INSTALLED FREE.  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS.  MORE DETAIL'S:- WHATSAPP NUMBER 88001''''64114..  CALL NOW=72919''''63226 SUMIT CHAUHAN.",2021-09-17T13:26:53+0000,"₹ 8,499"
Macbook pro i5 great condition,"Macbook pro i5 processor A1278 model 13 inch display  2016 purchased 4gb 500gb hdd 1.5gb graphic Am a student and its my personal Capable for heavy software like editing, design 5 hours backup Original charger worth 7k Fine condition Single hand use Only serious buyer contact please",2021-09-12T20:08:19+0000,"₹ 24,999"
HERE BEST PRICE INTEL CORE i-3 COMPUTER WI-FI WITH 1YEAR WARRANTY BILL,INTEL CORE i-3 COMPUTER WI-FI WITH 1 YEAR WARRANTY BILL CARD ALL PARTS NEW AND BRANDED.  WI-FI DEVICE.  NEW SEALED PACKED 16 INCH L.E.D.  NEW ZREBRONICS KEYBOARD/MOUSE/CABLES.  2GB GRAPHIC MEMORY IN-BUILT HIGH PERFORMANCE.  H-61 MSI BRANDED MOTHERBOARD.  INTEL CORE i-3 3.30GHZ PROCESSOR HIGH SPEED MULTI WORKS.  4GB RAM DDR-3 SAMSUNG BRAND.  500GB HARD DISK SATA SEAGATE BRAND.  ZEBRONICS CABINET+POWER SUPPLY BEST LOOKING.  FREE= WINDOW-10 ULTIMATE & DRIVERS INSTALLED.  CASH ON HOME DELIVERY AVAILABLE ON YOUR PLACE.  CALLING & WHATSAPP NUMBER=88001''''64114 &  72919''''63226.,2021-09-21T05:53:28+0000,"₹ 11,999"
ASANI SE MILEGA BRANDED HP INTEL CORE i-3 CPU WITH 1 YEAR WARRANTY,"BRANDED HP 3RD GEN. INTEL CORE i-3 CPU WITH 1 YEAR ALL PARTS WARRANTY.  {GRAPHICS & GAMING CPU IN BUDGET}.  DVD WRITER.  CPU CONFIGURATION:-  1. H61 HP BRANDED MOTHERBOARD.  2. INTEL CORE i-3 3.30GHZ HIGH SPEED PROCESSOR.  3. 2GB GRAPHIC CARD INBUILT IN MOTHERBOARD.  4. 4GB RAM DDR-3 {SAMSUNG}.  5. 320GB HARD DISK {SEAGATE}.  6. WINDOW 10 PRO 64 BIT & DRIVER / APPLICATION SOFTWARE INSTALLED.  DO YOU WANT {WINDOW 7 AVAILABLE}.,  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS ON YOUR PLACE {HOME, OFFICE, COMPANY, SHOP, CYBER CAFE, ETC...  SUMIT CHAUHAN  {72919''''63226} CALLING NUMBER.  {88001''''64114} WHATSAPP NUMBER.",2021-09-21T05:51:18+0000,"₹ 8,999"
SEALED PACKED NEW CORE2DUO COMPUTER (4GB RAM+320GB HDD)=1 YR WARRANTY.,"BRANDED NEW CORE2DUO COMPUTER WITH 1 YEAR WARRANTY ALL PARTS BILL CARD.  NEW BOX PACKED 16INCH L.E.D.  NEW ZEBRONICS KEYBOARD & MOUSE,CABLES.  G41 ASUS BRANDED MOTHERBOARD.  BRANDED INTEL CORE2DUO 3.00GHZ HIGH SPEED PROCESSOR LATEST GRAPHICS.  BRANDED 2GB GRAPHIC CARD INBUILT.  BRANDED INTEL BRANDED FAN.  BRANDED 4GB RAM DDR3 SAMSUNG.  BRANDED 320GB HARD DISK SATA SEAGATE.  BRANDED NEW ZEBRONICS CABINET+ POWER SUPPLY.  WINDOW 7, 10 ULTIMATE 64BIT INSTALLED.  ALL APPLICATION SOFTWARE INSTALLED FREE.  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS {ALL OVER DELHI NCR}.  MORE DETAIL'S:- WHATSAPP NUMBER 88001''''64114..  CALL NOW=72919''''63226 SUMIT CHAUHAN.",2021-09-21T05:50:30+0000,"₹ 8,499"
AMDbFX 6300 Desktop with Nvidia 610 2 GB Graphics card,CPU - AMD FX 6300 WITH 6 CORE MOTHERBOARD - GIGABYTE 970A RAM- 4 GB DDR3 GRAPHICS CARD- NVIDIA 610 2 GB DVD WRITER COOLER MASTER POWER SUPPLY 450W HARD DISK - 1TB WD WINDOWS 7 ULTIMATE X64 PRE- INSTALLED DESKTOP IS 4 YRS OLD WITHOUT BILL. PARTS NOT IN WARRANTY. DESKTOP IS RUNNING SMOOTHLY WITHOUT ANY PROBLEM. SELLING ONLY BECAUSE I AM BUYING NEW LAPTOP.,2021-09-17T17:33:07+0000,"₹ 14,000"
Desktop computer I3 9th Generation with GT710 Graphics card,"Selling Brand New Desktop Computer  19inch LG LCD Display with Keyboard & Mouse  CPU Details Gigabyte H310M S2 2.0 Motherboard i3-9100F @4.2 Ghz (4 core, 4 threads) GT710 2GB Graphic Card 8GB DDR4 RAM 1TB HardDisk  USED ONLY 1 MONTH. Everything is in brand new condition.",2021-09-17T16:04:31+0000,"₹ 18,000"
"Gaming pc - best for all eg-coding,video editing & professional work",Items in this are -   I5 9 th gen  Ssd -240 gb kingston  Hard drive - 500 gb  Total gb -740 storage  Graphics card - gtx  710  Mother’s board asus prime 310   Ram -8 gb  Zebronics power supply    Cabinet- zeb artis  With - 30+ mods of lights  And 3 rgb fans   + glass for better looks in cabinet   Best video quality ever  And used only 10 -20 days  But buyed 7-8 months ago  4 month warranty left of each part and processor and cabinet,2021-09-17T14:51:20+0000,"₹ 41,000"
Macbook Air 2015,Apple Laptop (MacBook Air-2015) fully functioning with no issues at all. All buttons working. Display completely fine.,2021-09-17T14:16:15+0000,"₹ 40,000"
Dell commercial heavy duty laptop,"Make : Dell   Model : 6440   Condition : Refurbished   Color : Grey   Type : Commercial Laptop   Series : Latitude   Processor : Core i5   Ram : 4Gb   HardDrive : 320GB   Graphics : 2Gb Intel Dedicated S  creenSize : 14""   BatteryBackup :2 Hours+   Includes : Commercial WiFi, Bluetooth, HD Webcam, Dual trackpad, Fingerprint Sensor, Backlit Keyboard, Silent CPU, Sorround Sound Speaker, 3.0 US Matte Screen, jer, Bill. FREE   Warranty : 3 Months with bill.",2021-09-17T14:01:11+0000,"₹ 21,499"
Dell inspiron,Ready to use laptop with installed apps and drivers Specs     intel core 3-5th with 2.00 gz clock speed dual core  Screen - 15.2 inches Windows 10 preinstalled Hard drive - ssd 512 g  Storage  4GB  Apps intalled       PowerPoint/ word / excel/ acess/ v p n  / utorrent/avast antivirus/ win rar compressor Product include  laptop and charger Reason for selling       need a high functioning laptop for my brother for coding  Online price - same laptop in Dell will cost you around 45000/-  Reason to buy .. best and cheap laptop for online classes college projects and daily use andalready installed expensive apps,2021-09-17T13:58:30+0000,"₹ 19,000"
